name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2781";0.9999943229;1.0114342362;0.9992531573;1.0001827571;69231989378.02;51148192672.29;51138846685.36;"2022-05-08 17:00:00"
"2781";1.0001953352;1.001045237;0.9997395554;1.0000917083;36392376565.34;53139292857.27;53134419990.34;"2022-05-15 17:00:00"
"2781";1.0001150022;1.0012280512;0.9997046362;1.000586164;36815077285.36;53728403269.24;53696928063.58;"2022-05-22 17:00:00"
"2781";1.0005681265;1.0009603081;0.9995824093;1.0001441809;34218568493.07;54094982708.32;54087184371.26;"2022-05-29 17:00:00"
"2781";1.0001401748;1.0010877307;0.9995265183;1.0000485422;33701292071.67;53994300101.34;53991679227.68;"2022-06-05 17:00:00"
"2781";1.000409237;1.0011090642;0.9996284733;0.9998131118;31146783212.49;55876331532.72;55358945366.31;"2022-06-19 17:00:00"
"2781";1.0000090925;1.0007932074;0.9996776338;1.0003717409;31428707289.75;55823349220.82;55802605112.72;"2022-06-26 17:00:00"
"2781";1.0003566489;1.0016969332;0.9984712066;1.0000291113;37690862080.62;55548556605.25;55546939563;"2022-07-03 17:00:00"
"2781";1.0000458595;1.0008646518;0.9994516839;1.0002490431;36984566915.46;54805466618.9;54791821095.83;"2022-07-10 17:00:00"
"2781";1.0002423122;1.0007703203;0.9992192073;1.0000838808;50580398290.68;55099824864.28;55095203434.16;"2022-07-17 17:00:00"
"2781";1.0000636594;1.0006950033;0.9992096663;0.9997973384;53225656747.53;54455842443.43;54466880787.36;"2022-07-24 17:00:00"
"2781";0.9997583151;1.0006864406;0.9993477242;0.9999188403;43365741065.84;54275863425.54;54280268796.42;"2022-07-31 17:00:00"
"2781";0.9999375062;1.0004538859;0.9991454448;0.9998481746;46398895961.63;53593155481.32;53601293516.89;"2022-08-07 17:00:00"
"2781";0.9998819494;1.0004612016;0.9994210192;1.0001408463;44809308665.94;52546676703.59;52539276742.1;"2022-08-14 17:00:00"
"2781";1.0001142855;1.0003947358;0.9995490577;1.0000308623;53353874832.15;52200895875.09;52199284884.35;"2022-08-21 17:00:00"
"2781";0.9999347845;1.0005021661;0.9996398031;1.0001068689;41558533663.67;51881772221.09;51876228265.06;"2022-08-28 17:00:00"
"2781";1.0001212048;1.0003180515;0.9994568347;0.9999513646;43837289829.07;51601695543.86;51604205337.3;"2022-09-04 17:00:00"
"2781";0.9999598868;1.000429855;0.9993640949;1.0000771547;40402208015.95;50190456315.35;50186584186.1;"2022-09-11 17:00:00"
"2781";0.9999940028;1.0006927856;0.9993490084;0.9999683312;34597814848.71;49589400501.4;49590970990.05;"2022-09-18 17:00:00"
"2781";1.0000493699;1.0004206647;0.9994424847;0.9999907187;28459987996.23;47325233841.02;47325673086.41;"2022-09-25 17:00:00"
"2781";1.0000319369;1.0002716018;0.9997095751;0.9999931031;24525472593.24;46061806382.75;46062124068.38;"2022-10-02 17:00:00"
"2781";0.9999810118;1.0003507744;0.999546316;0.9999532245;23776747249.94;45001378931.41;45003483992.78;"2022-10-09 17:00:00"
"2781";0.9999606014;1.0004034395;0.9997513246;1.000029691;18648596274.04;43948066114.09;43946761290.63;"2022-10-16 17:00:00"
"2781";1.0000803012;1.0007322217;0.9996857918;1.0001149035;28632808678.36;43701223013.97;43696202166.35;"2022-10-23 17:00:00"
"2781";1.0000857728;1.0006538034;0.9994522325;0.999869271;28115282068.34;42187827667.81;42193343562.41;"2022-10-30 17:00:00"
"2781";0.999850912;1.0073301553;0.9987104065;1.00013634;42509138005.55;44075987661.41;44069979160.37;"2022-11-06 16:00:00"
"2781";1.0001351834;1.0009874468;0.9997691158;1.0002138382;21435750541.8;44459023733.63;44449518729.89;"2022-11-13 16:00:00"
"2781";1.0002094831;1.0007865814;0.999807543;1.0001409812;25432974413.95;44238097613.99;44231861753.05;"2022-11-20 16:00:00"
"2781";1.0001761147;1.0006230784;0.9995612526;1.0000158105;17740873138.11;43408651648.57;43407965347.71;"2022-11-27 16:00:00"
"2781";1.0001183866;1.0004422428;0.9994976527;0.9999957645;13686790826.91;42753610681.17;42753791764.54;"2022-12-04 16:00:00"
"2781";0.9999972822;1.0005168325;0.9993431135;0.9997614746;21464154880.5;44963115133.34;44973842538.92;"2022-12-11 16:00:00"
"2781";0.9997918722;1.0004428697;0.9993460202;1.0000823125;12911488440.92;44348890607.38;44345240439.98;"2022-12-18 16:00:00"
"2781";1.0001097101;1.0003623683;0.999697949;0.9999932734;11729001398.01;44584840756.22;44585140660.46;"2022-12-25 16:00:00"
"2781";1.0000140923;1.0003637545;0.9997089764;1.0001961164;13772446600.62;43950584710.06;43941966969.16;"2023-01-01 16:00:00"
"2781";1.0002375128;1.0007850098;0.9992766335;0.9999262052;24092470244.61;43893297850.26;43896537187.42;"2023-01-08 16:00:00"
"2781";0.9998996473;1.0006840245;0.9991431729;0.999976225;23588527718.97;43480831666.18;43481865446.09;"2023-01-15 16:00:00"
"2781";0.9998365941;1.0005062022;0.9990892893;1.0000010326;23543425343.17;43086077902.99;43086033412.89;"2023-01-22 16:00:00"
"2781";1.0000747593;1.0007714077;0.9991760691;0.9999543539;23049755618.08;42031783646.39;42033702320.1;"2023-01-29 16:00:00"
"2781";0.9999598578;1.0005024025;0.9994622048;1.0000657114;23488287509.54;41222130987.91;41219422402.45;"2023-02-05 16:00:00"
"2781";1.0001335583;1.0005343277;0.9994304659;0.9998966758;29674300630.88;41861245787.12;41865571512.96;"2023-02-12 16:00:00"
"2781";0.9999618618;1.0004364858;0.9994306464;1.0001357487;25502551964.65;42627802559.27;42622016675.52;"2023-02-19 16:00:00"
"2781";1.0001252188;1.0006101588;0.999370039;1.0000099751;22346574807.37;43980818759.52;43980380051.37;"2023-02-26 16:00:00"
"2781";1.0000380591;1.0009154368;0.8774;0.9920691726;57792373273.24;40315868122.03;40638162374.31;"2023-03-05 16:00:00"
"2781";0.9911583821;1.0008767992;0.9880355782;0.9998449095;45807321978.36;36218653593.89;36224271634.52;"2023-03-12 17:00:00"
"2781";0.9999534072;1.0004018307;0.9964487916;0.9998846588;36689997646.11;33879174436.7;33883082551.48;"2023-03-19 17:00:00"
"2781";0.9997467936;1.0003524986;0.998928053;0.9997424146;27417543512.49;32531061019.4;32539442703.53;"2023-03-26 17:00:00"
"2781";0.9999121755;1.0004896651;0.9989116175;0.9997451874;24241178542.09;32592157074.22;32600464084.03;"2023-04-02 17:00:00"
"2781";0.9998702074;1.0004331312;0.9989472277;0.9997046565;35562607046.67;31822883102.73;31832284561.06;"2023-04-09 17:00:00"
"2781";0.9996206675;1.0008079731;0.9990402585;0.9998940339;32462002425.02;30803812540.4;30807077046.94;"2023-04-16 17:00:00"
"2781";0.9999195609;1.0006509138;0.9993339957;0.9999961737;31281542928.26;30510160911.79;30510277652.85;"2023-04-23 17:00:00"
"2781";0.9999195602;1.0005441303;0.9994463694;1.0001453658;23556746917.18;30400289561.96;30170717816.29;"2023-04-30 17:00:00"
"2781";1.0001910264;1.0007249686;0.9992303621;1.0000968344;23907869260.63;29976859444.82;29973956935.54;"2023-05-07 17:00:00"
"2781";1.0000455238;1.0006250506;0.9994720765;0.9998890554;17624700526.66;29551205669.46;29554484579.17;"2023-05-14 17:00:00"
"2781";0.9998170668;1.0006217816;0.9995375743;0.9999982147;18125289626.87;29060571707.84;29060623589.46;"2023-05-21 17:00:00"
"2781";1.0001165702;1.0005909736;0.9994315531;0.9997964367;17922000958.21;28902262332.87;28908146971.17;"2023-05-28 17:00:00"
"2781";0.9998626816;1.0006480011;0.9994728782;0.9999339814;26670899385.3;28380686460.78;28382560238.85;"2023-06-04 17:00:00"
"2781";0.9997376827;1.0022586962;0.9992955087;1.0000177121;24355395499.29;28344923554.23;28344421516.17;"2023-06-11 17:00:00"
"2781";0.999990621;1.0008792676;0.999030621;1.0001374183;29456429463.73;28475942735.79;28472030156.58;"2023-06-18 17:00:00"
"2781";1.0001543652;1.0009375269;0.9994796923;1.0001346439;25886728614.61;27397505928.91;27393817519.78;"2023-06-25 17:00:00"
"2781";1.000201692;1.0008273632;0.9994400267;1.000112026;20692144048.86;27502801104.35;27499720419.58;"2023-07-02 17:00:00"
"2781";1.0001252642;1.0009287436;0.9994237087;1.0001689723;23807882561.5;27284675187.32;27280065610.89;"2023-07-09 17:00:00"
"2781";1.0001508103;1.0009123374;0.9993924581;0.9998766323;22197068502.29;26850411665.92;26853724547.58;"2023-07-16 17:00:00"
"2781";1.0000283837;1.0009760201;0.9993602389;1.0000220215;16816966958.4;26544894268.82;26544309723.44;"2023-07-23 17:00:00"
"2781";1.0000315373;1.0006452942;0.999255325;0.9998170696;20553164306.49;26040633408.95;26045397904.96;"2023-07-30 17:00:00"
"2781";0.9997303047;1.000829381;0.9995975683;1.0000280529;18088178872.83;26183335731.43;26182601233.11;"2023-08-06 17:00:00"
"2781";1.0000414621;1.0011550337;0.9992260293;1.0001021979;25066770726.72;25984261744.99;25981606480.43;"2023-08-13 17:00:00"
"2781";1.000094549;1.0009565636;0.9997566058;1.0000057159;19260417762.79;26043113038.99;26042964181.13;"2023-08-20 17:00:00"
"2781";1.0000073495;1.0015189885;0.9997184158;1.0001301725;21894739162.81;26207173233.97;26203762225.51;"2023-08-27 17:00:00"
"2781";1.0000529341;1.0011822094;0.9997758081;0.9999467751;16065397908.8;26152124245.57;26153516263.59;"2023-09-03 17:00:00"
"2781";0.9999627923;1.0010319915;0.9998073134;1.0000833908;20655470069.93;26168221491.31;26166039483.73;"2023-09-10 17:00:00"
"2781";1.0000248097;1.0007657121;0.9997471767;1.0000865361;18696385483.62;25781872893.17;25779642024.38;"2023-09-17 17:00:00"
"2781";1.0001125789;1.0011577223;0.9997994994;1.0000898514;17107547419.01;25132933912.99;25130675885.86;"2023-09-24 17:00:00"
"2781";1.0002876742;1.0006565508;0.9997079294;0.9999689927;17343123934.48;25543254704.14;25544046755.97;"2023-10-01 17:00:00"
"2781";0.999958321;1.000797733;0.9996845549;1.0003141107;15166468748.52;25164671458.23;25156769446.86;"2023-10-08 17:00:00"
"2781";1.0002327502;1.0008224736;0.9996430123;0.9999184027;20478871928.38;25556187646.47;25558273131.34;"2023-10-15 17:00:00"
"2781";1.0003010135;1.0007902726;0.9993255024;1.0000220507;34409600558.69;25040629793.66;25040077641.6;"2023-10-22 17:00:00"
"2781";0.9999512417;1.0007587347;0.9996435197;0.9999968458;26419872368.51;24592859150.19;24592936720.76;"2023-10-29 17:00:00"
"2781";1.0000906795;1.0008075074;0.9992034057;0.9996009852;32535396541.59;24219576889.06;24229244715.83;"2023-11-05 16:00:00"
"2781";0.999773467;1.0008109101;0.9993403175;0.9999763938;37389063504.14;24436265586.74;24436842447.19;"2023-11-12 16:00:00"
"2781";1.0000269137;1.0005745854;0.9992257656;0.9998677649;32486985223.58;24649203533.67;24652463454.97;"2023-11-19 16:00:00"
"2781";0.9998597189;1.0005330466;0.9988953912;0.9998963138;30670764057.68;24517129708.47;24519672059.77;"2023-11-26 16:00:00"
"2781";0.9999015404;1.0006559974;0.9990457445;1.0000284075;41399878052.2;24549469682.11;24548772312.12;"2023-12-03 16:00:00"
"2781";1.0000951047;1.0029671034;0.9996932671;1.0005456146;42057937259.17;24622363957.71;24608936962.17;"2023-12-10 16:00:00"
"2781";1.0002129538;1.0012373448;0.9996962678;1.0003088152;36704730202.64;25109287881.52;25101536144.72;"2023-12-17 16:00:00"
"2781";1.0003117929;1.0012272117;0.9996845362;1.0000696458;37684263337.16;24519751149.22;24518043570.86;"2023-12-24 16:00:00"
"2781";1.0000953939;1.0009255195;0.9978137632;0.9999800232;40385623917.92;25384180608.91;25384687714.98;"2023-12-31 16:00:00"
"2781";1.0000378127;1.0008578582;0.9993774478;1.0001913923;52946404020.61;25486391647.5;25481514682.48;"2024-01-07 16:00:00"
"2781";1.000155309;1.0016252137;0.9996938392;1.0000193286;32415694566.32;25774773289;25774275109.13;"2024-01-14 16:00:00"
"2781";1.0000207457;1.0011846109;0.9996997488;1.0001225105;36933785730.46;26142770904.91;26139568533.01;"2024-01-21 16:00:00"
"2781";1.0001165938;1.0009201127;0.9997539783;1.0001271705;33065280907.9;27107305249.57;27103858438.66;"2024-01-28 16:00:00"
"2781";1.0001666838;1.0008896321;0.9993761165;0.9999424246;36765639872.31;27926388851.36;27927996817.63;"2024-02-04 16:00:00"
"2781";0.9999289148;1.0007798097;0.9992045795;1.0000520632;41030867600.15;28071806087.35;28070344654.49;"2024-02-11 16:00:00"
"2781";1.0000318691;1.0005585807;0.9992833173;0.9998749726;37616039776.82;28180925305.62;28184449135.13;"2024-02-18 16:00:00"
"2781";1.0000030989;1.0004350428;0.9980708498;0.9998900195;56448427946.85;29001243814.25;29004433736.56;"2024-02-25 16:00:00"
"2781";0.9999008441;1.0015259342;0.9978895775;0.9999950556;75085489760.77;30141803644.56;30141952679.06;"2024-03-03 16:00:00"
"2781";1.0000031476;1.002098409;0.9984851535;1.0001537415;89529049499.22;30843460800.87;30837650469.49;"2024-03-10 17:00:00"
"2781";1.0001884168;1.0017249635;0.9992227554;1.0001483332;69425869013.01;32025535920.69;32022588057.43;"2024-03-17 17:00:00"
"2781";1.0000920557;1.0011941533;0.9988471737;0.9999984528;53339818520.72;32419596997.18;32420439425.35;"2024-03-24 17:00:00"
"2781";0.9999740155;1.0012768787;0.9989891584;0.9999214138;69817868737.71;32937732237.34;32939363285.4;"2024-03-31 17:00:00"
"2781";0.9999504833;1.0017303731;0.9989704506;1.0002906447;64442157980.32;32348682412.93;32339283170.95;"2024-04-07 17:00:00"
"2781";1.0003060494;1.0011722886;0.9992663625;1.0000065447;57362438071.56;33943490879.05;33943268731.74;"2024-04-14 17:00:00"
"2781";1.0000842749;1.0013093367;0.9995709388;1.0000637166;42445250126.88;33500399323.16;33498062143.37;"2024-04-21 17:00:00"
"2781";1.0000697706;1.0017250928;0.9993326779;1.0002257237;48737885017.67;33618199267.59;33608203090.14;"2024-04-28 17:00:00"
"2781";1.0002974327;1.0024673158;0.9996029651;1.0000267816;33908678016.6;33129958998.2;33129187675.4;"2024-05-05 17:00:00"
"2781";1.0000232823;1.0015741441;0.9994331006;0.9999527493;39936391537.67;33497672911.75;33498641300.79;"2024-05-12 17:00:00"
"2781";0.9999710917;1.0015743228;0.9993192164;0.999953305;53171835126.97;32642522111.04;32644272747.74;"2024-05-19 17:00:00"
"2781";0.9999463723;1.0012712868;0.9995194424;0.9999087583;37769859866.95;32360543487.57;32361934446.16;"2024-05-26 17:00:00"
"2781";0.9999570187;1.0010350437;0.9995783576;0.9999518821;36714539975.74;32212914442.69;32214464535.3;"2024-06-02 17:00:00"
"2781";0.9999605574;1.0007600569;0.9995986214;0.9999700039;35955626427.97;32512888197.48;32513863487.91;"2024-06-09 17:00:00"
"2781";1.0000302941;1.0015540527;0.9996861503;0.9999482128;33433868470.48;32708576331.86;32710270305.03;"2024-06-16 17:00:00"
"2781";0.9999778341;1.0008218194;0.9995470058;0.9999329053;41977618476.43;32254812371.84;32256976642.58;"2024-06-23 17:00:00"
"2781";0.9999015859;1.0009869192;0.999483086;0.9999017341;39491938226.53;33733965979.27;33737281202.89;"2024-06-30 17:00:00"
"2781";0.9998425651;1.001681989;0.9994904439;0.9999440089;37814799409.94;33946413696.23;33948314499.6;"2024-07-07 17:00:00"
"2781";1.0000667619;1.0014027504;0.9996028318;1.0000252902;44602866600.38;34004085775.54;34003205708.54;"2024-07-14 17:00:00"
"2781";1.0000258819;1.0012820603;0.9993536827;0.9999063794;41410334087.83;34148900490.71;34152097829.38;"2024-07-21 17:00:00"
"2781";0.9999186427;1.0017379702;0.9994907285;0.9999711301;46244943942.57;33271648952.39;33274138959.58;"2024-07-28 17:00:00"
"2781";0.9999251669;1.0019099545;0.9987496656;0.9998440008;72154009458.65;34456032564.71;34460935671.06;"2024-08-04 17:00:00"
"2781";0.9998577199;1.0012896343;0.9992443658;1.0004768332;37932788517.17;34824841549.46;34816371741.75;"2024-08-11 17:00:00"
"2781";1.0002432708;1.0013527576;0.9993231984;1.0000367191;37023401888.92;34806769557.62;34805491531.64;"2024-08-18 17:00:00"
"2781";0.9999579183;1.0020380527;0.9992495773;0.9999925326;38187094769.43;34742514868.61;34742068929.54;"2024-08-25 17:00:00"
"2781";1.0000128357;1.0012849503;0.9994818735;0.9999119026;41479297914.86;35012771108.84;35010886291.86;"2024-09-01 17:00:00"
"2781";1.0000538352;1.0014641032;0.9992834297;1.0000503864;41907032178.96;35722812129.58;35722927029.43;"2024-09-08 17:00:00"
"2781";0.9999967836;1.0014693217;0.9993264862;1.000020074;39217655328.07;35933879378.53;35932958663.99;"2024-09-15 17:00:00"
"2781";1.0000256231;1.0012956658;0.9992383502;0.9998990875;36061201178.88;36240860154.2;36244724316.92;"2024-09-22 17:00:00"
"2781";0.9998933869;1.0013603207;0.9993408355;0.9999388067;42253429918.72;35576366234.13;35579460914.13;"2024-09-29 17:00:00"
"2781";0.9999130206;1.0011374593;0.999486584;0.9998000183;36952594660.38;35019996124.03;35027168084.34;"2024-10-06 17:00:00"
"2781";0.9997952458;1.0009908525;0.9985773444;0.9999072968;39429673039.37;35000529885.92;35004203216.51;"2024-10-13 17:00:00"
"2781";0.9998950603;1.0012391443;0.9993669618;0.9999573173;45460186233.85;34670492181.78;34674275941.72;"2024-10-20 17:00:00"
"2781";0.999890877;1.0009926611;0.9990282253;0.9999055181;58888196031.44;34894272759.27;34895141805.29;"2024-10-27 17:00:00"
"2781";0.9999750955;1.0012181335;0.998762017;0.9999939774;72447107894.96;36997754292.83;36995976687.54;"2024-11-03 16:00:00"
"2781";1.0000480486;1.0006902353;0.9981879116;1.0000443429;98501601305.89;37125236748.49;37123055318.92;"2024-11-10 16:00:00"
"2781";1.0000587621;1.0008086746;0.9987812255;0.9998115177;93775701219.62;38957891905.06;38964745080.89;"2024-11-17 16:00:00"
"2781";1.0000234865;1.001118388;0.9985775356;0.9999920543;79046339786.43;40009216437.03;40008642931.32;"2024-11-24 16:00:00"
"2781";1.0000143345;1.0010205143;0.9981668461;1.0001339138;89840181314.11;41034381573.63;41033943511.74;"2024-12-01 16:00:00"
"2781";1.0000106756;1.0015745977;0.9987246079;0.9997290851;92177981180.28;42113984557.02;42128080951.57;"2024-12-08 16:00:00"
"2781";0.999665392;1.0015772532;0.9981645867;1.0000053913;107626906167.81;42999419851.55;42999776669.58;"2024-12-15 16:00:00"
"2781";0.9999917019;1.0012389567;0.9991890226;0.999976314;50353023444.49;43619921669.6;43616756026.81;"2024-12-22 16:00:00"
"2781";1.0000725786;1.0012760621;0.9995629481;1.0000622505;49306687164.65;45614128884.52;45611310510.72;"2024-12-29 16:00:00"
"2781";1.0000617911;1.001489069;0.999331172;0.9999673667;61730825177.27;45747627405.04;45749017022.69;"2025-01-05 16:00:00"
"2781";0.9999696252;1.0022949336;0.9989948342;1.0005192132;100215370322.86;48057169960.48;48034421457.77;"2025-01-12 16:00:00"
"2781";1.0004735875;1.0017319754;0.9991241707;0.9999810953;96087796598.23;52200924518.18;52201911379.51;"2025-01-19 16:00:00"
"2781";1.0000744956;1.0013214844;0.9987600966;0.9999416003;75179469400.45;53401954901.82;53408852128.29;"2025-01-26 16:00:00"
"2781";0.9998708599;1.001637635;0.9983317351;1.0000267493;77722024748.45;56199285136.85;56197671744.05;"2025-02-02 16:00:00"
"2781";1.0000287092;1.0018575578;0.9991197555;0.9999469441;57243416941.27;56457482085.99;56456622239.32;"2025-02-09 16:00:00"
"2781";1.0000152302;1.0010404267;0.9993048425;1.0000437138;50419667692.53;57173757220.14;57171521150.41;"2025-02-16 16:00:00"
"2781";1.0000391116;1.0026004005;0.9990034569;1.0000275992;102044226095.66;56371530465.31;56371262521.67;"2025-02-23 16:00:00"
"2781";1.0000047532;1.0026969528;0.9988208746;0.9998533854;69255133569.95;58115071282.89;58119002399.71;"2025-03-02 16:00:00"
"2781";0.9999323609;1.0021470897;0.9988471565;1.0001184106;89720119908.55;58722467613.58;58715474870.2;"2025-03-09 17:00:00"
"2781";1.0001190954;1.00187991;0.9990482064;1.0000272863;53017181735.48;59710105774.78;59702178225.23;"2025-03-16 17:00:00"
"2781";1.0001327849;1.001565828;0.999567401;1.00005994;61835598192.54;60190955381;60188245014.11;"2025-03-23 17:00:00"
"2781";1.0000450315;1.0010768314;0.9984695076;0.9999427775;78880940423.35;60336255573.65;60335540198.12;"2025-03-30 17:00:00"
"2781";1.0000118566;1.0012947309;0.9986084072;0.999905197;103755135524.28;60054612706.27;60057619447.86;"2025-04-06 17:00:00"
"2781";0.9999499357;1.0006168739;0.9991035363;0.9999874423;53167804876.87;60910836226.54;60912510344.4;"2025-04-13 17:00:00"
"2781";0.999972516;1.000816122;0.9987690797;0.9999017092;76398265956.31;62077792518.92;62082929044.68;"2025-04-20 17:00:00"
"2781";0.9999172635;1.0010502315;0.9994565336;0.9999743966;59464104312.77;61504038144.49;61502510569.2;"2025-04-27 17:00:00"
"2781";1.0000248376;1.0009871529;0.9990911419;0.9999791647;87231875232.01;60800477796.41;60801384313.09;"2025-05-04 17:00:00"
"2781";0.9999850905;1.0007247665;0.9990880904;0.9999400124;76354937639.27;60862212540.17;60870617370.92;"2025-05-11 17:00:00"
"2781";0.999861923;1.0004275765;0.9987226724;0.9998658583;88720269709.03;61703807785.48;61718538628.48;"2025-05-18 17:00:00"
"2781";0.9997613222;1.0004283195;0.9988580309;0.9997504276;75676168123.98;60906762204.11;60923166284.16;"2025-05-25 17:00:00"
"2781";0.9997307415;1.0014375919;0.9988722879;0.9999006507;64852713605.87;61056380786.76;61061644153.56;"2025-06-01 17:00:00"
"2781";0.9999138024;1.000700976;0.998611216;0.9998046123;76048309794.77;61632038435.39;61640868822.97;"2025-06-08 17:00:00"
"2781";0.9998567446;1.0012146549;0.9991469477;0.9998939788;71527949413.73;61258642539.09;61264188941.68;"2025-06-15 17:00:00"
"2781";0.9999094675;1.001183292;0.9992592281;0.9998699094;63134934707.38;61682736877.98;61688957771.1;"2025-06-22 17:00:00"
"2781";0.9998991571;1.0012991291;0.9992978295;0.9999911678;54119375215.23;62234892215.55;62234054205.06;"2025-06-29 17:00:00"
"2781";1.0000134655;1.0011444185;0.9982909687;0.9999603046;79957488639.27;63654324499.17;63655679899.26;"2025-07-06 17:00:00"
"2781";0.9999787073;1.0008402374;0.9987786866;0.99981618;130605014702.42;64461841042.3;64469170249.21;"2025-07-13 17:00:00"
"2781";0.9998863145;1.0008510961;0.9993367831;0.9997912929;102381670910.14;64290486967.25;64300870656.77;"2025-07-20 17:00:00"
"2781";0.999838514;1.0018560656;0.9992020995;0.9998362226;94199466811.86;64179854302.17;64183835025.78;"2025-07-27 17:00:00"
"2781";0.9999379793;1.0008474623;0.9992948989;0.9999243285;88560366892.98;65207051297.62;65211982116.75;"2025-08-03 17:00:00"
"2781";0.9999243878;1.000722709;0.9985276935;0.9999350902;132316057675.09;68165630155.29;68169554648.29;"2025-08-10 17:00:00"
"2781";0.9999424304;1.0018371018;0.9986835838;0.9997846759;121913214744.24;67462908492.14;67471721868.82;"2025-08-17 17:00:00"
"2781";0.9998693767;1.0017134259;0.9991842037;0.9997903246;115690142390.57;71543115152.24;71563445617.84;"2025-08-24 17:00:00"
"2781";0.9997159099;1.0011092417;0.9991234075;1.0000686325;89292569301.52;72514780390.5;72514536495.5;"2025-08-31 17:00:00"
"2781";1.0000033634;1.0006589279;0.9990601583;1.0000329661;104198848081.44;73206327486.88;73208958511.77;"2025-09-07 17:00:00"
"2781";0.9999640614;1.0015008801;0.9993037642;0.9997992788;114623176856.5;73969719393.49;73982997794.65;"2025-09-14 17:00:00"
"2781";0.9998205209;1.0012472003;0.9992445582;0.9998995499;121218096110.63;73687783429.16;73707693206.92;"2025-09-21 17:00:00"
"2781";0.999729882;1.0007333614;0.9990854725;0.9998061256;117303052859.27;75231105003.99;75247104370.26;"2025-09-28 17:00:00"
"2781";0.9997873757;1.0049588938;0.9966726865;1.0002881806;181558880705.98;75666961564.97;75650134595.87;"2025-10-05 17:00:00"